rainfall_mm,soil_moisture_pct,active_shovels,haul_trucks,shift_blasting,shortfall_tons
16.447172611157672,57.036496738949964,9,19,1,570.8453931568374
10.506645326434423,44.6583980802074,9,19,0,404.9568231826638
39.296642509228526,93.94822205840923,3,8,1,1102.4335169210417
5.637558935043206,35.923966054671,9,20,1,263.7771329707548
4.037629889046705,36.562260799723155,4,11,1,219.00982308932635
24.354030458042757,64.73119362683272,8,19,0,787.1185976054721
3.0369848127822405,30.99845135959554,8,18,1,177.84798126119586
39.63444127502293,93.54151103528459,3,6,1,1119.576553550753
0.1467473323076317,30.044331713853108,9,20,1,144.19677497880275
42.03032307455378,94.56183391506171,6,13,1,1236.9429581154477
0.5294279834220228,23.717282981073286,3,8,0,115.79125405826335
26.612654749920104,74.41162605011426,6,13,1,805.9841580779603
9.001719004192683,47.46519032448419,6,15,1,376.9024706503128
59.481943295112394,95.0,5,10,0,1554.5011848925542
0.9199365114534592,24.435087613843432,8,19,1,71.80417322052381
9.685315964800186,49.9581970144027,7,15,1,408.16861864762586
41.80290265507206,94.45316917746474,9,19,0,1176.7231495518722
8.885327198172527,32.19836513023023,6,13,1,371.8959163497075
11.911539484574249,48.20082887244698,5,10,1,374.9613012679547
14.27881485740129,48.693649845911885,8,18,1,482.66790216677555
7.2735330681234105,34.00742825409929,7,17,0,274.4376759152742
11.852090076096264,49.16718792617069,6,15,1,392.1437323531982
10.533910341669067,44.936241470089115,6,14,1,403.898681636751
27.77079323379177,72.73111329787828,3,9,1,790.3330010546401
0.5581375409217717,20.88342997897561,3,6,1,159.87571409698467
3.9581127107851017,35.61443219253376,8,19,1,206.27610063102657
36.04795207033118,92.48711843843077,7,15,1,1008.1657457469469
26.516109941441833,72.33229443947776,6,14,1,811.7561759790215
7.298103143515441,45.52313364251846,8,16,1,292.6456208446616
11.615196344867726,41.6270143554573,8,18,1,334.69691310716007
3.8984810387415614,25.915165186035857,4,8,1,188.61084813969
2.5008499372327737,26.733897607494015,9,19,1,168.6739423657773
7.4767031856491855,38.27572166874654,3,8,1,326.02585231821445
5.2314424154008,35.389954145012204,7,17,1,260.7113967495202
10.514924472079716,42.961919818318165,6,12,1,399.4269626785899
0.9710674131982175,28.156142929813978,8,18,1,163.19388040220247
43.97952147027081,95.0,6,15,1,1176.6560882986691
51.40638690663046,95.0,4,10,1,1373.7159385313112
14.374366582953472,50.545255135745975,7,16,1,470.4601959131837
9.216941212945079,46.05967750965365,8,18,1,362.8170549235424
4.44455161865232,34.371094299084994,6,12,0,181.63996412409142
20.170886009855963,63.13460769435587,3,9,0,653.4214304602804
13.851955003785788,52.21258812774324,9,19,1,464.119596306929
2.1296838492058603,30.62426516863981,4,8,1,144.28897385031223
29.019613103989528,79.80619462665132,7,14,0,827.3563716361241
20.747934136407256,67.66289156606278,4,8,1,683.553526452356
35.90086230040123,90.4076368195281,3,7,1,1062.4148012614123
15.523248050353612,55.77786152099055,7,17,0,553.3005389385035
11.404848235096473,45.16978404602475,4,11,1,333.61379671714167
6.50043007911736,42.46124300420914,5,13,0,257.0610039359376
32.38822033856542,80.59322740118068,3,8,1,938.9396731777804
24.124708560563043,75.62823714065675,3,8,1,706.0025298273629
0.5552752638374734,25.838863672330078,3,8,1,121.8517216357493
0.32064980239813634,19.854069235844452,5,11,0,67.58679799190622
5.668173138999155,35.715129309841636,5,12,1,254.55958912113738
19.963772675953035,58.210584186815936,6,13,1,601.8800845372439
52.37130561864201,95.0,8,19,1,1359.116310668871
1.956114119213756,25.910509497375195,9,20,1,157.76181229573012
10.820689562588829,42.692507479800774,4,10,1,346.716332180496
5.753684397097153,27.798468990992756,6,12,1,201.7181585779499
42.044502652511554,95.0,4,9,1,1145.9924612664192
22.150958489203617,55.1762079740507,9,21,1,631.9259899762997
21.866280557638287,58.023693709806025,8,16,1,675.4228003508074
7.588986853677282,41.7018349611963,5,10,1,264.26238163332346
6.430019235928189,39.71723525927407,8,19,0,293.6444309606454
3.832666705800735,33.60063031758118,5,10,1,201.104970534102
0.6963235661380346,22.38547784653161,9,19,0,87.83955216431832
24.005113680039724,68.01835919950358,8,17,0,719.0490602321211
20.113409270999075,61.18972653143606,6,14,0,601.6324123086065
98.069347173817,95.0,7,14,1,2181.0815850461195
68.33848080893199,95.0,6,14,1,1670.0069000566593
9.727819111696729,46.0195235633568,4,8,0,324.4826322738186
17.58339708247513,55.76625805313658,6,13,0,567.5182364738016
34.754060194493235,87.66485170606595,9,19,1,1001.0400192971783
22.737264176510948,66.76060674950992,3,7,1,712.6642811215211
3.4098293349737583,22.9707533292556,4,8,1,179.7632123594119
7.185921928798374,36.945949941754684,8,17,1,256.78681277441365
1.6595561317570637,25.259264045171523,4,8,1,43.13379050444473
36.96268543730051,87.52635374756126,7,16,0,1062.2731629794262
11.182172431063417,44.00350920437034,5,10,1,355.2252813926866
3.115244705021804,37.79818657643734,8,18,1,226.16175004494607
13.365954470079004,51.62208949121025,4,8,1,464.3974828652247
11.55204521691686,43.508965431319155,8,18,1,343.722978157552
5.321045547565273,36.86821311104213,8,17,0,285.49189624859355
1.4464694567816312,33.201066768550945,8,18,1,206.3489374370679
13.361295402229224,52.74886645566368,5,11,1,471.34516351792263
8.815325090232452,41.106106642099114,9,19,1,315.8194812279862
17.75768497152618,54.37608583792483,6,14,1,542.9867353420923
8.81171832508218,43.65398623960229,8,16,1,335.54315594956006
22.941241335701807,67.86817594595024,3,6,0,708.4353442381271
9.63304942825785,45.92026185097506,9,21,0,347.4803133873479
9.877374971761766,45.31996215589906,7,14,1,460.4854512937177
25.11310371875726,74.40179755504042,5,13,1,799.6041276808114
6.199767767857404,34.018641135901056,4,8,0,260.38236875464986
1.7266554646835872,33.37755609896776,5,10,1,150.99281773923576
0.3504602571851362,26.421226881702843,4,9,0,72.75971345901985
16.884689431951028,63.69348446801291,5,13,1,606.4323805017625
11.620787604728156,43.16066641615241,4,8,0,352.5470108692141
14.611984173574518,58.245426725095136,8,19,1,528.5293495325691
2.8737779219213215,30.96444339330897,6,13,1,187.11284729686258
1.7593506147393438,25.561159092073026,4,9,0,122.46187899545612
0.1758177151880254,23.38092855112116,4,11,1,107.54961002489063
5.180247138180831,33.04305561594821,3,7,1,201.3118774433383
10.696768507979336,45.950847099970474,4,10,1,403.02189957088785
5.9757824107338084,37.84775029146285,3,8,0,281.1985755611295
6.903834753941174,35.13210254133979,7,15,1,243.71637499525923
28.1407382757773,75.5559105273552,8,18,0,860.8322139648017
5.137231373101341,42.81609790602987,3,6,1,267.39851874820056
8.658300336867853,47.49511328676498,6,15,1,409.4725120672829
18.37046085263642,59.812124213441685,9,18,1,536.4752669083932
6.060961575590157,36.06174474873508,8,19,0,227.3905590060017
11.677085704237024,46.49887957449969,3,7,0,328.818163753861
23.79768772421168,70.28990979450269,8,16,0,695.3239320914358
35.83428498449601,85.4105427112992,8,17,1,1055.5480584886468
1.9089825517780317,27.406662443507077,8,17,1,130.36466366580544
31.339953156504947,74.73757938619855,7,17,0,921.2272296840297
8.130033371946368,41.23095255992458,6,15,1,276.2344929210981
3.584825452216749,34.04146957280111,5,13,1,242.32765171110168
7.375043608448371,36.342332646009574,5,10,1,323.55075039672874
46.963837170967096,95.0,3,8,1,1316.125331273792
8.141895512008317,34.7523492696056,8,19,1,311.2363285423876
4.783392385205998,27.752606772531518,3,9,1,225.73804231445047
12.041835287491914,47.573110791725334,7,14,1,460.4304913190249
3.295541612587235,35.12036811310564,7,17,1,148.7787927806021
0.9467436597148204,33.43984935331815,4,8,0,142.06570409706114
1.6557026365489902,26.144727694312422,7,15,1,128.07131889656694
1.6442210888040854,32.274321293572534,4,11,1,118.29530699844281
1.9771188186800757,28.404779995621308,6,15,1,148.18904036590266
1.7935207928101986,27.537828227295076,3,7,0,171.29941926678225
12.289008612909678,50.65485525318411,9,19,1,491.103343677732
2.4089562844137795,31.94541282559848,6,13,1,202.88814689947048
5.089671789537663,27.855840593230795,7,17,1,165.99099058276215
27.25168950154029,79.9592025016761,6,14,0,877.6449897561199
7.708573699759124,44.395798076156225,6,14,1,318.4771482254637
13.215469003828566,46.2855934008533,6,14,1,407.86791456184574
2.269542205358598,30.66839010339511,7,17,1,162.23342402009575
2.5626117719411408,31.58882193462501,9,19,1,168.11187004261865
0.5007265526107837,26.944002857995038,8,19,1,102.76013584067641
